topology,graph_id,num_nodes,num_edges,source,target,graph_image,algorithm,path_cost,path_hops,nodes_visited,edges_relaxed,execution_time_ms,success
scale_free,53,110,216,82,12,graph_images\scale_free\scale_free_graph_53.png,Dijkstra,42,4,52,253,0.16660010442137718,True
scale_free,53,110,216,82,12,graph_images\scale_free\scale_free_graph_53.png,Bellman-Ford,42,4,109,2160,0.4151000175625086,True
scale_free,53,110,216,82,12,graph_images\scale_free\scale_free_graph_53.png,A*,42,4,52,253,0.14139991253614426,True
scale_free,53,110,216,82,12,graph_images\scale_free\scale_free_graph_53.png,BFS (unweighted),73,3,96,234,0.034899916499853134,True
scale_free,53,110,216,82,12,graph_images\scale_free\scale_free_graph_53.png,Bidirectional Dijkstra,42,4,12,74,0.04569999873638153,True
scale_free,53,110,216,82,12,graph_images\scale_free\scale_free_graph_53.png,Floyd-Warshall,42,4,110,1213630,115.16529996879399,True
scale_free,54,209,414,31,58,graph_images\scale_free\scale_free_graph_54.png,Dijkstra,63,2,184,765,0.42150006629526615,True
scale_free,54,209,414,31,58,graph_images\scale_free\scale_free_graph_54.png,Bellman-Ford,63,2,208,4968,0.9038001298904419,True
scale_free,54,209,414,31,58,graph_images\scale_free\scale_free_graph_54.png,A*,63,2,184,765,0.4059998318552971,True
scale_free,54,209,414,31,58,graph_images\scale_free\scale_free_graph_54.png,BFS (unweighted),63,2,121,181,0.02819998189806938,True
scale_free,54,209,414,31,58,graph_images\scale_free\scale_free_graph_54.png,Bidirectional Dijkstra,63,2,6,44,0.029399991035461426,True
scale_free,54,209,414,31,58,graph_images\scale_free\scale_free_graph_54.png,Floyd-Warshall,63,2,209,8363553,754.7450999263674,True
scale_free,55,105,206,36,80,graph_images\scale_free\scale_free_graph_55.png,Dijkstra,85,4,88,372,0.21680002100765705,True
scale_free,55,105,206,36,80,graph_images\scale_free\scale_free_graph_55.png,Bellman-Ford,85,4,104,1648,0.349600100889802,True
scale_free,55,105,206,36,80,graph_images\scale_free\scale_free_graph_55.png,A*,85,4,88,372,0.19539985805749893,True
scale_free,55,105,206,36,80,graph_images\scale_free\scale_free_graph_55.png,BFS (unweighted),143,4,105,379,0.051900045946240425,True
scale_free,55,105,206,36,80,graph_images\scale_free\scale_free_graph_55.png,Bidirectional Dijkstra,85,4,13,79,0.047999899834394455,True
scale_free,55,105,206,36,80,graph_images\scale_free\scale_free_graph_55.png,Floyd-Warshall,85,4,105,1068375,97.86179987713695,True
scale_free,56,220,436,58,1,graph_images\scale_free\scale_free_graph_56.png,Dijkstra,39,8,77,439,0.27210009284317493,True
scale_free,56,220,436,58,1,graph_images\scale_free\scale_free_graph_56.png,Bellman-Ford,39,8,219,6104,1.1177000124007463,True
scale_free,56,220,436,58,1,graph_images\scale_free\scale_free_graph_56.png,A*,39,8,77,439,0.25960011407732964,True
scale_free,56,220,436,58,1,graph_images\scale_free\scale_free_graph_56.png,BFS (unweighted),48,2,130,188,0.02969987690448761,True
scale_free,56,220,436,58,1,graph_images\scale_free\scale_free_graph_56.png,Bidirectional Dijkstra,39,8,41,270,0.15600002370774746,True
scale_free,56,220,436,58,1,graph_images\scale_free\scale_free_graph_56.png,Floyd-Warshall,39,8,220,9846760,879.9058999866247,True
scale_free,57,142,417,135,34,graph_images\scale_free\scale_free_graph_57.png,Dijkstra,62,3,120,752,0.34120003692805767,True
scale_free,57,142,417,135,34,graph_images\scale_free\scale_free_graph_57.png,Bellman-Ford,62,3,141,5004,1.2980999890714884,True
scale_free,57,142,417,135,34,graph_images\scale_free\scale_free_graph_57.png,A*,62,3,120,752,0.3573000431060791,True
scale_free,57,142,417,135,34,graph_images\scale_free\scale_free_graph_57.png,BFS (unweighted),115,3,136,405,0.04630000330507755,True
scale_free,57,142,417,135,34,graph_images\scale_free\scale_free_graph_57.png,Bidirectional Dijkstra,62,3,10,93,0.05269981920719147,True
scale_free,57,142,417,135,34,graph_images\scale_free\scale_free_graph_57.png,Floyd-Warshall,62,3,142,2684794,247.2476998809725,True
scale_free,58,198,965,79,166,graph_images\scale_free\scale_free_graph_58.png,Dijkstra,47,4,193,1890,0.7050000131130219,True
scale_free,58,198,965,79,166,graph_images\scale_free\scale_free_graph_58.png,Bellman-Ford,47,4,197,11580,2.036100020632148,True
scale_free,58,198,965,79,166,graph_images\scale_free\scale_free_graph_58.png,A*,47,4,193,1890,1.0279999114573002,True
scale_free,58,198,965,79,166,graph_images\scale_free\scale_free_graph_58.png,BFS (unweighted),97,3,197,1138,0.0854001846164465,True
scale_free,58,198,965,79,166,graph_images\scale_free\scale_free_graph_58.png,Bidirectional Dijkstra,47,4,12,174,0.0871000811457634,True
scale_free,58,198,965,79,166,graph_images\scale_free\scale_free_graph_58.png,Floyd-Warshall,47,4,198,7497270,671.3686001021415,True
scale_free,59,227,450,131,185,graph_images\scale_free\scale_free_graph_59.png,Dijkstra,75,6,207,851,0.46929996460676193,True
scale_free,59,227,450,131,185,graph_images\scale_free\scale_free_graph_59.png,Bellman-Ford,75,6,226,4500,0.8171999361366034,True
scale_free,59,227,450,131,185,graph_images\scale_free\scale_free_graph_59.png,A*,75,6,207,851,0.4507000558078289,True
scale_free,59,227,450,131,185,graph_images\scale_free\scale_free_graph_59.png,BFS (unweighted),120,4,227,858,0.10229996405541897,True
scale_free,59,227,450,131,185,graph_images\scale_free\scale_free_graph_59.png,Bidirectional Dijkstra,75,6,42,271,0.13480009511113167,True
scale_free,59,227,450,131,185,graph_images\scale_free\scale_free_graph_59.png,Floyd-Warshall,75,6,227,10873754,991.8227999005467,True
scale_free,60,202,400,33,16,graph_images\scale_free\scale_free_graph_60.png,Dijkstra,25,1,9,32,0.04950002767145634,True
scale_free,60,202,400,33,16,graph_images\scale_free\scale_free_graph_60.png,Bellman-Ford,25,1,201,4000,0.8048999588936567,True
scale_free,60,202,400,33,16,graph_images\scale_free\scale_free_graph_60.png,A*,25,1,9,32,0.032800016924738884,True
scale_free,60,202,400,33,16,graph_images\scale_free\scale_free_graph_60.png,BFS (unweighted),25,1,3,2,0.007999828085303307,True
scale_free,60,202,400,33,16,graph_images\scale_free\scale_free_graph_60.png,Bidirectional Dijkstra,25,1,4,19,0.01950003206729889,True
scale_free,60,202,400,33,16,graph_images\scale_free\scale_free_graph_60.png,Floyd-Warshall,25,1,202,7492584,686.5493000950664,True
scale_free,61,62,232,12,39,graph_images\scale_free\scale_free_graph_61.png,Dijkstra,4,1,2,12,0.03329990431666374,True
scale_free,61,62,232,12,39,graph_images\scale_free\scale_free_graph_61.png,Bellman-Ford,4,1,61,2320,0.48390007577836514,True
scale_free,61,62,232,12,39,graph_images\scale_free\scale_free_graph_61.png,A*,4,1,2,12,0.017800135537981987,True
scale_free,61,62,232,12,39,graph_images\scale_free\scale_free_graph_61.png,BFS (unweighted),4,1,45,100,0.020900042727589607,True
scale_free,61,62,232,12,39,graph_images\scale_free\scale_free_graph_61.png,Bidirectional Dijkstra,4,1,1,12,0.013899989426136017,True
scale_free,61,62,232,12,39,graph_images\scale_free\scale_free_graph_61.png,Floyd-Warshall,4,1,62,226424,20.54410008713603,True
scale_free,62,105,500,66,39,graph_images\scale_free\scale_free_graph_62.png,Dijkstra,33,5,87,879,0.38180011324584484,True
scale_free,62,105,500,66,39,graph_images\scale_free\scale_free_graph_62.png,Bellman-Ford,33,5,104,5000,0.963500002399087,True
scale_free,62,105,500,66,39,graph_images\scale_free\scale_free_graph_62.png,A*,33,5,87,879,0.3370000049471855,True
scale_free,62,105,500,66,39,graph_images\scale_free\scale_free_graph_62.png,BFS (unweighted),53,3,105,848,0.067099928855896,True
scale_free,62,105,500,66,39,graph_images\scale_free\scale_free_graph_62.png,Bidirectional Dijkstra,33,5,15,206,0.10950001887977123,True
scale_free,62,105,500,66,39,graph_images\scale_free\scale_free_graph_62.png,Floyd-Warshall,33,5,105,1112160,104.44670007564127,True
scale_free,63,272,1335,71,154,graph_images\scale_free\scale_free_graph_63.png,Dijkstra,16,3,39,559,0.29980018734931946,True
scale_free,63,272,1335,71,154,graph_images\scale_free\scale_free_graph_63.png,Bellman-Ford,16,3,271,13350,2.7301001828163862,True
scale_free,63,272,1335,71,154,graph_images\scale_free\scale_free_graph_63.png,A*,16,3,39,559,0.32110000029206276,True
scale_free,63,272,1335,71,154,graph_images\scale_free\scale_free_graph_63.png,BFS (unweighted),85,3,272,1856,0.12529990635812283,True
scale_free,63,272,1335,71,154,graph_images\scale_free\scale_free_graph_63.png,Bidirectional Dijkstra,16,3,6,129,0.06560003384947777,True
scale_free,63,272,1335,71,154,graph_images\scale_free\scale_free_graph_63.png,Floyd-Warshall,16,3,272,19572304,1758.1727001816034,True
scale_free,64,251,498,81,123,graph_images\scale_free\scale_free_graph_64.png,Dijkstra,99,7,246,980,0.5071999039500952,True
scale_free,64,251,498,81,123,graph_images\scale_free\scale_free_graph_64.png,Bellman-Ford,99,7,250,6972,1.2709998991340399,True
scale_free,64,251,498,81,123,graph_images\scale_free\scale_free_graph_64.png,A*,99,7,246,980,0.570699805393815,True
scale_free,64,251,498,81,123,graph_images\scale_free\scale_free_graph_64.png,BFS (unweighted),216,5,251,984,0.12260000221431255,True
scale_free,64,251,498,81,123,graph_images\scale_free\scale_free_graph_64.png,Bidirectional Dijkstra,99,7,59,365,0.1808998640626669,True
scale_free,64,251,498,81,123,graph_images\scale_free\scale_free_graph_64.png,Floyd-Warshall,99,7,251,14549215,1296.3912000413984,True
scale_free,65,185,900,28,110,graph_images\scale_free\scale_free_graph_65.png,Dijkstra,26,5,75,915,0.36710011772811413,True
scale_free,65,185,900,28,110,graph_images\scale_free\scale_free_graph_65.png,Bellman-Ford,26,5,184,10800,1.7520999535918236,True
scale_free,65,185,900,28,110,graph_images\scale_free\scale_free_graph_65.png,A*,26,5,75,915,0.36189984530210495,True
scale_free,65,185,900,28,110,graph_images\scale_free\scale_free_graph_65.png,BFS (unweighted),29,2,184,969,0.06820005364716053,True
scale_free,65,185,900,28,110,graph_images\scale_free\scale_free_graph_65.png,Bidirectional Dijkstra,26,5,23,345,0.15859981067478657,True
scale_free,65,185,900,28,110,graph_images\scale_free\scale_free_graph_65.png,Floyd-Warshall,26,5,185,6109625,553.5400998778641,True
scale_free,66,211,624,124,174,graph_images\scale_free\scale_free_graph_66.png,Dijkstra,41,5,63,495,0.24889991618692875,True
scale_free,66,211,624,124,174,graph_images\scale_free\scale_free_graph_66.png,Bellman-Ford,41,5,210,7488,1.2592000421136618,True
scale_free,66,211,624,124,174,graph_images\scale_free\scale_free_graph_66.png,A*,41,5,63,495,0.24640001356601715,True
scale_free,66,211,624,124,174,graph_images\scale_free\scale_free_graph_66.png,BFS (unweighted),64,3,211,1107,0.10180007666349411,True
scale_free,66,211,624,124,174,graph_images\scale_free\scale_free_graph_66.png,Bidirectional Dijkstra,41,5,11,114,0.14139991253614426,True
scale_free,66,211,624,124,174,graph_images\scale_free\scale_free_graph_66.png,Floyd-Warshall,41,5,211,8813681,791.7820999864489,True
scale_free,67,86,405,46,9,graph_images\scale_free\scale_free_graph_67.png,Dijkstra,37,6,45,439,0.21110009402036667,True
scale_free,67,86,405,46,9,graph_images\scale_free\scale_free_graph_67.png,Bellman-Ford,37,6,85,5670,0.9099999442696571,True
scale_free,67,86,405,46,9,graph_images\scale_free\scale_free_graph_67.png,A*,37,6,45,439,0.1759999431669712,True
scale_free,67,86,405,46,9,graph_images\scale_free\scale_free_graph_67.png,BFS (unweighted),50,1,13,13,0.011299969628453255,True
scale_free,67,86,405,46,9,graph_images\scale_free\scale_free_graph_67.png,Bidirectional Dijkstra,37,6,30,382,0.16830000095069408,True
scale_free,67,86,405,46,9,graph_images\scale_free\scale_free_graph_67.png,Floyd-Warshall,37,6,86,601828,56.90310010686517,True
scale_free,68,149,580,95,71,graph_images\scale_free\scale_free_graph_68.png,Dijkstra,40,3,79,748,0.31100003980100155,True
scale_free,68,149,580,95,71,graph_images\scale_free\scale_free_graph_68.png,Bellman-Ford,40,3,148,5800,1.011099899187684,True
scale_free,68,149,580,95,71,graph_images\scale_free\scale_free_graph_68.png,A*,40,3,79,748,0.32049999572336674,True
scale_free,68,149,580,95,71,graph_images\scale_free\scale_free_graph_68.png,BFS (unweighted),40,3,149,854,0.06849993951618671,True
scale_free,68,149,580,95,71,graph_images\scale_free\scale_free_graph_68.png,Bidirectional Dijkstra,40,3,14,161,0.07890001870691776,True
scale_free,68,149,580,95,71,graph_images\scale_free\scale_free_graph_68.png,Floyd-Warshall,40,3,149,3161482,284.7013999707997,True
scale_free,69,216,848,80,101,graph_images\scale_free\scale_free_graph_69.png,Dijkstra,56,6,125,1174,0.49249990843236446,True
scale_free,69,216,848,80,101,graph_images\scale_free\scale_free_graph_69.png,Bellman-Ford,56,6,215,8480,1.4539000112563372,True
scale_free,69,216,848,80,101,graph_images\scale_free\scale_free_graph_69.png,A*,56,6,125,1174,0.4887999966740608,True
scale_free,69,216,848,80,101,graph_images\scale_free\scale_free_graph_69.png,BFS (unweighted),70,2,200,636,0.0567000824958086,True
scale_free,69,216,848,80,101,graph_images\scale_free\scale_free_graph_69.png,Bidirectional Dijkstra,56,6,20,236,0.11489982716739178,True
scale_free,69,216,848,80,101,graph_images\scale_free\scale_free_graph_69.png,Floyd-Warshall,56,6,216,9631656,849.5648999232799,True
scale_free,70,122,240,25,10,graph_images\scale_free\scale_free_graph_70.png,Dijkstra,5,2,5,21,0.04309997893869877,True
scale_free,70,122,240,25,10,graph_images\scale_free\scale_free_graph_70.png,Bellman-Ford,5,2,121,2880,0.5846000276505947,True
scale_free,70,122,240,25,10,graph_images\scale_free\scale_free_graph_70.png,A*,5,2,5,21,0.024099834263324738,True
scale_free,70,122,240,25,10,graph_images\scale_free\scale_free_graph_70.png,BFS (unweighted),47,2,80,133,0.024700071662664413,True
scale_free,70,122,240,25,10,graph_images\scale_free\scale_free_graph_70.png,Bidirectional Dijkstra,5,2,2,14,0.016399892047047615,True
scale_free,70,122,240,25,10,graph_images\scale_free\scale_free_graph_70.png,Floyd-Warshall,5,2,122,1669570,152.47140009887516,True
scale_free,71,284,1120,104,205,graph_images\scale_free\scale_free_graph_71.png,Dijkstra,27,7,55,672,0.3106999211013317,True
scale_free,71,284,1120,104,205,graph_images\scale_free\scale_free_graph_71.png,Bellman-Ford,27,7,283,17920,5.952999927103519,True
scale_free,71,284,1120,104,205,graph_images\scale_free\scale_free_graph_71.png,A*,27,7,55,672,0.4034999292343855,True
scale_free,71,284,1120,104,205,graph_images\scale_free\scale_free_graph_71.png,BFS (unweighted),91,3,284,2203,0.16649998724460602,True
scale_free,71,284,1120,104,205,graph_images\scale_free\scale_free_graph_71.png,Bidirectional Dijkstra,27,7,10,145,0.07690000347793102,True
scale_free,71,284,1120,104,205,graph_images\scale_free\scale_free_graph_71.png,Floyd-Warshall,27,7,284,22065096,1912.2188999317586,True
scale_free,72,270,1325,147,134,graph_images\scale_free\scale_free_graph_72.png,Dijkstra,48,6,255,2553,0.8899001404643059,True
scale_free,72,270,1325,147,134,graph_images\scale_free\scale_free_graph_72.png,Bellman-Ford,48,6,269,15900,2.995900111272931,True
scale_free,72,270,1325,147,134,graph_images\scale_free\scale_free_graph_72.png,A*,48,6,255,2553,0.9320001117885113,True
scale_free,72,270,1325,147,134,graph_images\scale_free\scale_free_graph_72.png,BFS (unweighted),80,3,270,2459,0.16089994460344315,True
scale_free,72,270,1325,147,134,graph_images\scale_free\scale_free_graph_72.png,Bidirectional Dijkstra,48,6,41,461,0.2101999707520008,True
scale_free,72,270,1325,147,134,graph_images\scale_free\scale_free_graph_72.png,Floyd-Warshall,48,6,270,18967230,1673.3111999928951,True
scale_free,73,84,395,70,59,graph_images\scale_free\scale_free_graph_73.png,Dijkstra,38,8,83,783,0.2818000502884388,True
scale_free,73,84,395,70,59,graph_images\scale_free\scale_free_graph_73.png,Bellman-Ford,38,8,83,5530,0.8745999075472355,True
scale_free,73,84,395,70,59,graph_images\scale_free\scale_free_graph_73.png,A*,38,8,83,783,0.27350010350346565,True
scale_free,73,84,395,70,59,graph_images\scale_free\scale_free_graph_73.png,BFS (unweighted),88,3,84,785,0.061499886214733124,True
scale_free,73,84,395,70,59,graph_images\scale_free\scale_free_graph_73.png,Bidirectional Dijkstra,38,8,28,356,0.15199999324977398,True
scale_free,73,84,395,70,59,graph_images\scale_free\scale_free_graph_73.png,Floyd-Warshall,38,8,84,562464,50.83389999344945,True
scale_free,74,293,870,46,202,graph_images\scale_free\scale_free_graph_74.png,Dijkstra,35,1,86,726,0.33030007034540176,True
scale_free,74,293,870,46,202,graph_images\scale_free\scale_free_graph_74.png,Bellman-Ford,35,1,292,8700,1.459999941289425,True
scale_free,74,293,870,46,202,graph_images\scale_free\scale_free_graph_74.png,A*,35,1,86,726,0.35220012068748474,True
scale_free,74,293,870,46,202,graph_images\scale_free\scale_free_graph_74.png,BFS (unweighted),35,1,73,88,0.01819990575313568,True
scale_free,74,293,870,46,202,graph_images\scale_free\scale_free_graph_74.png,Bidirectional Dijkstra,35,1,24,226,0.11099991388618946,True
scale_free,74,293,870,46,202,graph_images\scale_free\scale_free_graph_74.png,Floyd-Warshall,35,1,293,23844633,2104.5822999440134,True
scale_free,75,296,879,158,122,graph_images\scale_free\scale_free_graph_75.png,Dijkstra,45,4,182,1272,1.1208001524209976,True
scale_free,75,296,879,158,122,graph_images\scale_free\scale_free_graph_75.png,Bellman-Ford,45,4,295,10548,1.9160998053848743,True
scale_free,75,296,879,158,122,graph_images\scale_free\scale_free_graph_75.png,A*,45,4,182,1272,0.6299000233411789,True
scale_free,75,296,879,158,122,graph_images\scale_free\scale_free_graph_75.png,BFS (unweighted),62,3,296,1257,0.10870001278817654,True
scale_free,75,296,879,158,122,graph_images\scale_free\scale_free_graph_75.png,Bidirectional Dijkstra,45,4,19,206,0.09860005229711533,True
scale_free,75,296,879,158,122,graph_images\scale_free\scale_free_graph_75.png,Floyd-Warshall,45,4,296,24502584,2212.645199848339,True
scale_free,76,137,270,71,37,graph_images\scale_free\scale_free_graph_76.png,Dijkstra,54,3,17,128,0.12370012700557709,True
scale_free,76,137,270,71,37,graph_images\scale_free\scale_free_graph_76.png,Bellman-Ford,54,3,136,2700,0.5635002162307501,True
scale_free,76,137,270,71,37,graph_images\scale_free\scale_free_graph_76.png,A*,54,3,17,128,0.08099991828203201,True
scale_free,76,137,270,71,37,graph_images\scale_free\scale_free_graph_76.png,BFS (unweighted),72,3,118,227,0.03300001844763756,True
scale_free,76,137,270,71,37,graph_images\scale_free\scale_free_graph_76.png,Bidirectional Dijkstra,54,3,5,17,0.018300022929906845,True
scale_free,76,137,270,71,37,graph_images\scale_free\scale_free_graph_76.png,Floyd-Warshall,54,3,137,2367086,229.50849984772503,True
scale_free,77,228,896,158,111,graph_images\scale_free\scale_free_graph_77.png,Dijkstra,51,5,207,1678,0.8117998950183392,True
scale_free,77,228,896,158,111,graph_images\scale_free\scale_free_graph_77.png,Bellman-Ford,51,5,227,10752,1.8782000988721848,True
scale_free,77,228,896,158,111,graph_images\scale_free\scale_free_graph_77.png,A*,51,5,207,1678,0.6624001543968916,True
scale_free,77,228,896,158,111,graph_images\scale_free\scale_free_graph_77.png,BFS (unweighted),106,4,228,1779,0.1379000023007393,True
scale_free,77,228,896,158,111,graph_images\scale_free\scale_free_graph_77.png,Bidirectional Dijkstra,51,5,33,387,0.16769999638199806,True
scale_free,77,228,896,158,111,graph_images\scale_free\scale_free_graph_77.png,Floyd-Warshall,51,5,228,11389512,1013.7086000759155,True
scale_free,78,188,736,8,107,graph_images\scale_free\scale_free_graph_78.png,Dijkstra,24,3,57,609,0.2992998342961073,True
scale_free,78,188,736,8,107,graph_images\scale_free\scale_free_graph_78.png,Bellman-Ford,24,3,187,7360,1.5076999552547932,True
scale_free,78,188,736,8,107,graph_images\scale_free\scale_free_graph_78.png,A*,24,3,57,609,0.5898999515920877,True
scale_free,78,188,736,8,107,graph_images\scale_free\scale_free_graph_78.png,BFS (unweighted),95,3,188,1422,0.12260000221431255,True
scale_free,78,188,736,8,107,graph_images\scale_free\scale_free_graph_78.png,Bidirectional Dijkstra,24,3,14,112,0.07489998824894428,True
scale_free,78,188,736,8,107,graph_images\scale_free\scale_free_graph_78.png,Floyd-Warshall,24,3,188,6441256,606.5510998014361,True
scale_free,79,63,180,51,8,graph_images\scale_free\scale_free_graph_79.png,Dijkstra,43,2,13,104,0.08429982699453831,True
scale_free,79,63,180,51,8,graph_images\scale_free\scale_free_graph_79.png,Bellman-Ford,43,2,62,1440,0.2957000397145748,True
scale_free,79,63,180,51,8,graph_images\scale_free\scale_free_graph_79.png,A*,43,2,13,104,0.06150011904537678,True
scale_free,79,63,180,51,8,graph_images\scale_free\scale_free_graph_79.png,BFS (unweighted),43,2,51,102,0.018300022929906845,True
scale_free,79,63,180,51,8,graph_images\scale_free\scale_free_graph_79.png,Bidirectional Dijkstra,43,2,3,15,0.01619989052414894,True
scale_free,79,63,180,51,8,graph_images\scale_free\scale_free_graph_79.png,Floyd-Warshall,43,2,63,232092,22.905099904164672,True
scale_free,80,238,936,89,20,graph_images\scale_free\scale_free_graph_80.png,Dijkstra,27,1,10,93,0.09079999290406704,True
scale_free,80,238,936,89,20,graph_images\scale_free\scale_free_graph_80.png,Bellman-Ford,27,1,237,9360,1.6578000504523516,True
scale_free,80,238,936,89,20,graph_images\scale_free\scale_free_graph_80.png,A*,27,1,10,93,0.07870001718401909,True
scale_free,80,238,936,89,20,graph_images\scale_free\scale_free_graph_80.png,BFS (unweighted),27,1,29,29,0.013600103557109833,True
scale_free,80,238,936,89,20,graph_images\scale_free\scale_free_graph_80.png,Bidirectional Dijkstra,27,1,13,164,0.11110003106296062,True
scale_free,80,238,936,89,20,graph_images\scale_free\scale_free_graph_80.png,Floyd-Warshall,27,1,238,12869136,1218.5450000688434,True
scale_free,81,224,663,97,130,graph_images\scale_free\scale_free_graph_81.png,Dijkstra,72,6,187,1184,0.5223001353442669,True
scale_free,81,224,663,97,130,graph_images\scale_free\scale_free_graph_81.png,Bellman-Ford,72,6,223,6630,1.1845999397337437,True
scale_free,81,224,663,97,130,graph_images\scale_free\scale_free_graph_81.png,A*,72,6,187,1184,0.5185999907553196,True
scale_free,81,224,663,97,130,graph_images\scale_free\scale_free_graph_81.png,BFS (unweighted),80,3,224,1116,0.1020999625325203,True
scale_free,81,224,663,97,130,graph_images\scale_free\scale_free_graph_81.png,Bidirectional Dijkstra,72,6,55,503,0.22580008953809738,True
scale_free,81,224,663,97,130,graph_images\scale_free\scale_free_graph_81.png,Floyd-Warshall,72,6,224,10681216,987.1435998938978,True
scale_free,82,210,1025,103,79,graph_images\scale_free\scale_free_graph_82.png,Dijkstra,25,3,136,1549,0.5678001325577497,True
scale_free,82,210,1025,103,79,graph_images\scale_free\scale_free_graph_82.png,Bellman-Ford,25,3,209,12300,2.0083999261260033,True
scale_free,82,210,1025,103,79,graph_images\scale_free\scale_free_graph_82.png,A*,25,3,136,1549,0.5858000367879868,True
scale_free,82,210,1025,103,79,graph_images\scale_free\scale_free_graph_82.png,BFS (unweighted),58,2,207,1024,0.07469998672604561,True
scale_free,82,210,1025,103,79,graph_images\scale_free\scale_free_graph_82.png,Bidirectional Dijkstra,25,3,42,607,0.24509988725185394,True
scale_free,82,210,1025,103,79,graph_images\scale_free\scale_free_graph_82.png,Floyd-Warshall,25,3,210,8964060,790.8962999936193,True
scale_free,83,63,180,27,23,graph_images\scale_free\scale_free_graph_83.png,Dijkstra,6,2,4,30,0.04440010525286198,True
scale_free,83,63,180,27,23,graph_images\scale_free\scale_free_graph_83.png,Bellman-Ford,6,2,62,1800,0.3681001253426075,True
scale_free,83,63,180,27,23,graph_images\scale_free\scale_free_graph_83.png,A*,6,2,4,30,0.02759997732937336,True
scale_free,83,63,180,27,23,graph_images\scale_free\scale_free_graph_83.png,BFS (unweighted),6,2,55,134,0.020799925550818443,True
scale_free,83,63,180,27,23,graph_images\scale_free\scale_free_graph_83.png,Bidirectional Dijkstra,6,2,4,40,0.02869986928999424,True
scale_free,83,63,180,27,23,graph_images\scale_free\scale_free_graph_83.png,Floyd-Warshall,6,2,63,233793,21.67450007982552,True
scale_free,84,194,384,175,136,graph_images\scale_free\scale_free_graph_84.png,Dijkstra,60,3,74,387,0.22119982168078423,True
scale_free,84,194,384,175,136,graph_images\scale_free\scale_free_graph_84.png,Bellman-Ford,60,3,193,4608,0.766900135204196,True
scale_free,84,194,384,175,136,graph_images\scale_free\scale_free_graph_84.png,A*,60,3,74,387,0.21909992210566998,True
scale_free,84,194,384,175,136,graph_images\scale_free\scale_free_graph_84.png,BFS (unweighted),60,3,169,392,0.05070003680884838,True
scale_free,84,194,384,175,136,graph_images\scale_free\scale_free_graph_84.png,Bidirectional Dijkstra,60,3,4,21,0.019799917936325073,True
scale_free,84,194,384,175,136,graph_images\scale_free\scale_free_graph_84.png,Floyd-Warshall,60,3,194,6634218,591.7581000830978,True
scale_free,85,23,60,11,10,graph_images\scale_free\scale_free_graph_85.png,Dijkstra,17,1,2,5,0.030300114303827286,True
scale_free,85,23,60,11,10,graph_images\scale_free\scale_free_graph_85.png,Bellman-Ford,17,1,22,600,0.1620999537408352,True
scale_free,85,23,60,11,10,graph_images\scale_free\scale_free_graph_85.png,A*,17,1,2,5,0.011200085282325745,True
scale_free,85,23,60,11,10,graph_images\scale_free\scale_free_graph_85.png,BFS (unweighted),17,1,20,28,0.011600088328123093,True
scale_free,85,23,60,11,10,graph_images\scale_free\scale_free_graph_85.png,Bidirectional Dijkstra,17,1,1,5,0.00990019179880619,True
scale_free,85,23,60,11,10,graph_images\scale_free\scale_free_graph_85.png,Floyd-Warshall,17,1,23,11017,1.1893000919371843,True
scale_free,86,110,216,49,81,graph_images\scale_free\scale_free_graph_86.png,Dijkstra,87,5,75,341,0.1916999462991953,True
scale_free,86,110,216,49,81,graph_images\scale_free\scale_free_graph_86.png,Bellman-Ford,87,5,109,2592,0.4696999676525593,True
scale_free,86,110,216,49,81,graph_images\scale_free\scale_free_graph_86.png,A*,87,5,75,341,0.17869984731078148,True
scale_free,86,110,216,49,81,graph_images\scale_free\scale_free_graph_86.png,BFS (unweighted),98,4,108,331,0.04579988308250904,True
scale_free,86,110,216,49,81,graph_images\scale_free\scale_free_graph_86.png,Bidirectional Dijkstra,87,5,15,84,0.04939991049468517,True
scale_free,86,110,216,49,81,graph_images\scale_free\scale_free_graph_86.png,Floyd-Warshall,87,5,110,1192620,107.25210001692176,True
scale_free,87,148,715,63,68,graph_images\scale_free\scale_free_graph_87.png,Dijkstra,46,3,87,994,0.3912001848220825,True
scale_free,87,148,715,63,68,graph_images\scale_free\scale_free_graph_87.png,Bellman-Ford,46,3,147,8580,1.5745998825877905,True
scale_free,87,148,715,63,68,graph_images\scale_free\scale_free_graph_87.png,A*,46,3,87,994,0.42940001003444195,True
scale_free,87,148,715,63,68,graph_images\scale_free\scale_free_graph_87.png,BFS (unweighted),87,3,148,1296,0.09510014206171036,True
scale_free,87,148,715,63,68,graph_images\scale_free\scale_free_graph_87.png,Bidirectional Dijkstra,46,3,5,43,0.03150012344121933,True
scale_free,87,148,715,63,68,graph_images\scale_free\scale_free_graph_87.png,Floyd-Warshall,46,3,148,3100156,279.9073001369834,True
scale_free,88,167,810,163,73,graph_images\scale_free\scale_free_graph_88.png,Dijkstra,16,4,20,297,0.18640002235770226,True
scale_free,88,167,810,163,73,graph_images\scale_free\scale_free_graph_88.png,Bellman-Ford,16,4,166,12960,2.082100138068199,True
scale_free,88,167,810,163,73,graph_images\scale_free\scale_free_graph_88.png,A*,16,4,20,297,0.15860004350543022,True
scale_free,88,167,810,163,73,graph_images\scale_free\scale_free_graph_88.png,BFS (unweighted),29,2,143,440,0.040899962186813354,True
